tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
4287,Delta,False,Mon Oct 09 07:44:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,4286
2790,user_62606,True,Thu Oct 05 16:25:00 +0000 2017,@Delta weve been sitting on the tarmac at ORD for 3 hours whats going on,2791,
2123,Delta,False,Wed Oct 04 01:30:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,2122
3263,Delta,False,Fri Oct 06 20:00:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,3262
4417,Delta,False,Mon Oct 09 15:19:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,4416
4579,Delta,False,Tue Oct 10 00:46:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,4578
4394,user_75517,True,Mon Oct 09 13:59:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in LGA was so rude,4395,
1039,Delta,False,Sun Oct 01 10:16:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,1038
4816,user_29313,True,Tue Oct 10 14:36:00 +0000 2017,@Delta your flight attendant on the BOS route was so kind to my kids ❤️,4817,
1386,user_84582,True,Mon Oct 02 06:31:00 +0000 2017,@Delta my miles from flight DL300 last week never posted to my skymiles,1387,
3241,Delta,False,Fri Oct 06 18:43:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,3240
2846,user_87811,True,Thu Oct 05 19:41:00 +0000 2017,@Delta your flight attendant on the SLC route was so kind to my kids ❤️,2847,
1876,user_50265,True,Tue Oct 03 11:06:00 +0000 2017,@Delta just missed my connecting flight in ORD because your inbound was late. need to rebook,1877,
1731,Delta,False,Tue Oct 03 02:38:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,1730
5049,user_72037,True,Sun Oct 01 08:00:00 +0000 2017,does anyone know a good pizza place near ATL,,
5091,user_83969,True,Sun Oct 01 08:00:00 +0000 2017,@united lost my bag as well ugh,,
1548,user_66467,True,Mon Oct 02 15:58:00 +0000 2017,@Delta my miles from flight DL2455 last week never posted to my skymiles,1549,
3421,Delta,False,Sat Oct 07 05:13:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,3420
2454,user_46577,True,Wed Oct 04 20:49:00 +0000 2017,"@Delta stuck at Detroit bc DL1463 is delayed 45 mins, gonna miss my connection 😡",2455,
1301,Delta,False,Mon Oct 02 01:33:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,1300
3627,Delta,False,Sat Oct 07 17:14:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,3626
1185,Delta,False,Sun Oct 01 18:47:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,1184
1493,Delta,False,Mon Oct 02 12:45:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,1492
2817,Delta,False,Thu Oct 05 17:59:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,2816
1447,Delta,False,Mon Oct 02 10:04:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,1446
2390,user_50925,True,Wed Oct 04 17:05:00 +0000 2017,@Delta just missed my connecting flight in DTW because ur inbound was late. need to rebook,2391,
4182,user_49892,True,Mon Oct 09 01:37:00 +0000 2017,@Delta just missed my connecting flight in Atlanta because your inbound was late. need to rebook,4183,
2923,Delta,False,Fri Oct 06 00:10:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,2922
3344,user_38223,True,Sat Oct 07 00:44:00 +0000 2017,@Delta how much is a checked bag on a domestic flight to MSP?,3345,
3745,Delta,False,Sun Oct 08 00:07:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,3744
3850,user_40800,True,Sun Oct 08 06:15:00 +0000 2017,"@Delta got double billed $30 on my card for seat selection, fix this",3851,
1435,Delta,False,Mon Oct 02 09:22:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,1434
1136,user_45778,True,Sun Oct 01 15:56:00 +0000 2017,"@Delta I want to move my New York trip to next week, is there a fee?",1137,
1338,user_93726,True,Mon Oct 02 03:43:00 +0000 2017,@Delta can I cancel my reservation and get a credit? confirmation XZ9921,1339,
1297,Delta,False,Mon Oct 02 01:19:00 +0000 2017,This is not the experience we want you to have. Please DM us what happened and your flight details so we can make it right. ^AB,,1296
2004,user_43506,True,Tue Oct 03 18:34:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in SLC was so rude,2005,
2810,user_71889,True,Thu Oct 05 17:35:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in DTW was so rude,2811,
2055,Delta,False,Tue Oct 03 21:32:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,2054
3798,user_15013,True,Sun Oct 08 03:13:00 +0000 2017,"@Delta delayed baggage again, bag never made my connection in SEA",3799,
4141,Delta,False,Sun Oct 08 23:13:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,4140
3364,user_71647,True,Sat Oct 07 01:54:00 +0000 2017,@Delta my Atlanta flight is showing delayed but the board says on time?? which is it,3365,
2341,Delta,False,Wed Oct 04 14:13:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,2340
2184,user_94420,True,Wed Oct 04 05:04:00 +0000 2017,flight DL4073 cancelled @Delta and the app won't let me rebook. help pls,2185,
3267,Delta,False,Fri Oct 06 20:14:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,3266
2476,user_17619,True,Wed Oct 04 22:06:00 +0000 2017,"@Delta I need to change my flight DL4903 to an earlier one to LGA, how?",2477,
2144,user_51483,True,Wed Oct 04 02:44:00 +0000 2017,"@Delta still no sign of my checked bag, it's been 7 adys. file ref QQ1029",2145,
3406,user_10609,True,Sat Oct 07 04:21:00 +0000 2017,"@Delta weather cancelled DL761, been on hold 2 hrs. can someone rebook me to SLC?",3407,
3485,Delta,False,Sat Oct 07 08:57:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,3484
1922,user_66164,True,Tue Oct 03 13:47:00 +0000 2017,"@Delta I need to change my flight DL980 to an earlier one to ATL, how?",1923,
1089,Delta,False,Sun Oct 01 13:11:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,1088
1123,Delta,False,Sun Oct 01 15:10:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,1122
3522,user_84045,True,Sat Oct 07 11:07:00 +0000 2017,@Delta the wheel on my suitcase was ripped off by baggage handling. who do i talk to,3523,
3004,user_73018,True,Fri Oct 06 04:54:00 +0000 2017,"@Delta I need to change my flight DL1005 to an earlier one to MSP, how?",3005,
3842,user_47613,True,Sun Oct 08 05:47:00 +0000 2017,why is @Delta flight DL2687 delayed AGAIN. i've been waiting 3 hours,3843,
3126,user_87241,True,Fri Oct 06 12:01:00 +0000 2017,@Delta booked an award ticket to LAX but no miles were deducted?,3127,
1604,user_16569,True,Mon Oct 02 19:14:00 +0000 2017,@Delta i'm disgusted by how i was treated at the ATL gate today,1605,
3308,user_68576,True,Fri Oct 06 22:38:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in LGA was so rude,3309,
1910,user_60734,True,Tue Oct 03 13:05:00 +0000 2017,"@Delta delayed baggage again, bag never made my connection in LAX",1911,
2880,user_11870,True,Thu Oct 05 21:40:00 +0000 2017,flight DL551 cancelled @Delta and the app won't let me rebook. help pls,2881,
5025,user_66260,True,Sun Oct 01 08:00:00 +0000 2017,"@AmericanAir my flight is delayed too, so annoying",,
3447,Delta,False,Sat Oct 07 06:44:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,3446
3792,user_39153,True,Sun Oct 08 02:52:00 +0000 2017,@Delta ur flight attendant on the SEA route was so kind to my kids ❤️,3793,
4948,user_33531,True,Tue Oct 10 22:18:00 +0000 2017,@Delta just missed my connecting flight in SEA because your inbound was late. need to rebook,4949,
5064,user_89369,True,Sun Oct 01 08:00:00 +0000 2017,@united lost my bag as well ugh,,
4940,user_78229,True,Tue Oct 10 21:50:00 +0000 2017,@Delta I was charged twice for flight DL252. want a refund ASAP,4941,
2794,user_77267,True,Thu Oct 05 16:39:00 +0000 2017,@Delta you lost my luggage on flight DL4668. this is unacceptable,2795,
4071,Delta,False,Sun Oct 08 19:08:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,4070
3514,user_74794,True,Sat Oct 07 10:39:00 +0000 2017,@Delta my SEA flight is showing delayed but the board says on time?? which is it,3515,
4437,Delta,False,Mon Oct 09 16:29:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,4436
3398,user_46753,True,Sat Oct 07 03:53:00 +0000 2017,"@Delta terrible service on flight DL3491, no one cared that we were delayed",3399,
4986,user_84880,True,Wed Oct 11 00:31:00 +0000 2017,"@Delta weather cancelled DL1796, been on hold 2 hrs. can someone rebook me to Atlanta?",4987,
4393,Delta,False,Mon Oct 09 13:55:00 +0000 2017,We can look into that. DM us your SkyMiles number and we'll review your account and status. ^TL,,4392
3060,user_35295,True,Fri Oct 06 08:10:00 +0000 2017,why is @Delta flight DL324 delayed AGAIN. i've been waiting 1 hours,3061,
3727,Delta,False,Sat Oct 07 23:04:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,3726
4619,Delta,False,Tue Oct 10 03:06:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,4618
3838,user_42567,True,Sun Oct 08 05:33:00 +0000 2017,why is @Delta flight DL3293 delayed AGAIN. i've been waiting 4 hours,3839,
3429,Delta,False,Sat Oct 07 05:41:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,3428
2174,user_51656,True,Wed Oct 04 04:29:00 +0000 2017,"@Delta weather cancelled DL600, been on hold 2 hrs. can someone rebook me to New York?",2175,
3107,Delta,False,Fri Oct 06 10:54:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,3106
2199,Delta,False,Wed Oct 04 05:56:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,2198
4346,user_96528,True,Mon Oct 09 11:11:00 +0000 2017,@Delta my bag didn't show up at Atlanta baggage claim. where is it??,4347,
2078,user_51246,True,Tue Oct 03 22:53:00 +0000 2017,"@Delta I hit 60000 MQMs, when does my medallion status upgrade?",2079,
2681,Delta,False,Thu Oct 05 10:03:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,2680
3152,user_73087,True,Fri Oct 06 13:32:00 +0000 2017,@Delta do medallion members get free bags on flights to ORD?,3153,
4259,Delta,False,Mon Oct 09 06:06:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,4258
2395,Delta,False,Wed Oct 04 17:22:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,2394
2367,Delta,False,Wed Oct 04 15:44:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,2366
2257,Delta,False,Wed Oct 04 09:19:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,2256
2264,user_73001,True,Wed Oct 04 09:44:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in DTW was so rude,2265,
2111,Delta,False,Wed Oct 04 00:48:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,2110
2875,Delta,False,Thu Oct 05 21:22:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,2874
4714,user_37321,True,Tue Oct 10 08:39:00 +0000 2017,"@Delta my travel credit disappeared from my account, i had $120",4715,
4471,Delta,False,Mon Oct 09 18:28:00 +0000 2017,This is not the experience we want you to have. Please DM us what happened and your flight details so we can make it right. ^AB,,4470
2792,user_68497,True,Thu Oct 05 16:32:00 +0000 2017,@Delta how early should i arrive for a domestic flight to New York?,2793,
2635,Delta,False,Thu Oct 05 07:22:00 +0000 2017,This is not the experience we want you to have. Please DM us what happened and your flight details so we can make it right. ^AB,,2634
3812,user_73374,True,Sun Oct 08 04:02:00 +0000 2017,"@Delta requesting a refund for the cancelled Atlanta flight, this is my 3rd time asking",3813,
1512,user_76372,True,Mon Oct 02 13:52:00 +0000 2017,"@Delta I want to move my SEA trip to next week, is there a fee?",1513,
1459,Delta,False,Mon Oct 02 10:46:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,1458
2633,Delta,False,Thu Oct 05 07:15:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,2632
2202,user_61783,True,Wed Oct 04 06:07:00 +0000 2017,@Delta trying to pick seats for DL651 but the app keeps erroring out,2203,
3658,user_95988,True,Sat Oct 07 19:03:00 +0000 2017,"@Delta best flight experience in years today, thank you!",3659,
2783,Delta,False,Thu Oct 05 16:00:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,2782
1080,user_93951,True,Sun Oct 01 12:40:00 +0000 2017,@Delta weve been sitting on the tarmac at JFK for 4 hours whats going on,1081,
4907,Delta,False,Tue Oct 10 19:54:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,4906
1413,Delta,False,Mon Oct 02 08:05:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,1412
1556,user_54301,True,Mon Oct 02 16:26:00 +0000 2017,@Delta you lost my luggage on flight DL4478. this is unacceptable,1557,
4148,user_92895,True,Sun Oct 08 23:38:00 +0000 2017,"@Delta delayed baggage again, bag never made my connection in Atlanta",4149,
4923,Delta,False,Tue Oct 10 20:50:00 +0000 2017,Happy to point you in the right direction — the details are on delta.com. Let us know if you have questions! ^DS,,4922
3615,Delta,False,Sat Oct 07 16:32:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,3614
3890,user_73274,True,Sun Oct 08 08:35:00 +0000 2017,@Delta just missed my connecting flight in LAX because your inbound was late. need to rebook,3891,
2784,user_70839,True,Thu Oct 05 16:04:00 +0000 2017,"@Delta I hit 75000 MQMs, when does my medallion status upgrade?",2785,
2547,Delta,False,Thu Oct 05 02:14:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,2546
3432,user_84721,True,Sat Oct 07 05:52:00 +0000 2017,"@Delta need to add my daughter to reservation QQ1029, can you help",3433,
1623,Delta,False,Mon Oct 02 20:20:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,1622
4557,Delta,False,Mon Oct 09 23:29:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,4556
4005,Delta,False,Sun Oct 08 15:17:00 +0000 2017,This is not the experience we want you to have. Please DM us what happened and your flight details so we can make it right. ^AB,,4004
1357,Delta,False,Mon Oct 02 04:49:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,1356
3790,user_44741,True,Sun Oct 08 02:45:00 +0000 2017,@Delta you lost my luggage on flight DL4413. this is unacceptable,3791,
2541,Delta,False,Thu Oct 05 01:53:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,2540
2409,Delta,False,Wed Oct 04 18:11:00 +0000 2017,This is not the experience we want you to have. Please DM us what happened and your flight details so we can make it right. ^AB,,2408
3170,user_92933,True,Fri Oct 06 14:35:00 +0000 2017,@Delta my bag didn't show up at ATL baggage claim. where is it??,3171,
3704,user_45176,True,Sat Oct 07 21:44:00 +0000 2017,@Delta can I cancel my reservation and get a credit? confirmation XZ9921,3705,
1216,user_51346,True,Sun Oct 01 20:36:00 +0000 2017,"@Delta stuck at JFK bc DL168 is delayed 30 mins, gonna miss my connection 😡",1217,
4423,Delta,False,Mon Oct 09 15:40:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,4422
1227,Delta,False,Sun Oct 01 21:14:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,1226
4187,Delta,False,Mon Oct 09 01:54:00 +0000 2017,We can look into that. DM us your SkyMiles number and we'll review your account and status. ^TL,,4186
3105,Delta,False,Fri Oct 06 10:47:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,3104
4231,Delta,False,Mon Oct 09 04:28:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,4230
3076,user_76818,True,Fri Oct 06 09:06:00 +0000 2017,@Delta the wheel on my suitcase was ripped off by baggage handling. who do i talk to,3077,
4818,user_99125,True,Tue Oct 10 14:43:00 +0000 2017,hey @Delta my suitcase came off the belt in Atlanta completely damaged 😞,4819,
4841,Delta,False,Tue Oct 10 16:03:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,4840
2840,user_55575,True,Thu Oct 05 19:20:00 +0000 2017,@Delta my flight DL2647 to MSP got cancelled and no one told me. what now??,2841,
4517,Delta,False,Mon Oct 09 21:09:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,4516
4770,user_12046,True,Tue Oct 10 11:55:00 +0000 2017,@Delta my bag didn't show up at New York baggage claim. where is it??,4771,
3351,Delta,False,Sat Oct 07 01:08:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,3350
2095,Delta,False,Tue Oct 03 23:52:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,2094
2797,Delta,False,Thu Oct 05 16:49:00 +0000 2017,This made our day — thank you! We'll share your shoutout with the crew. ✈️ ^RM,,2796
2018,user_40212,True,Tue Oct 03 19:23:00 +0000 2017,flight DL1579 cancelled @Delta and the app won't let mer ebook. help pls,2019,
2781,Delta,False,Thu Oct 05 15:53:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,2780
1773,Delta,False,Tue Oct 03 05:05:00 +0000 2017,"Great question! You can find the full policy details on delta.com, and we're happy to help if anything's unclear. ^TL",,1772
3511,Delta,False,Sat Oct 07 10:28:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,3510
1853,Delta,False,Tue Oct 03 09:45:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,1852
1244,user_39240,True,Sun Oct 01 22:14:00 +0000 2017,@Delta how do i change the name spelling on my ticket to ATL,1245,
1025,Delta,False,Sun Oct 01 09:27:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,1024
3675,Delta,False,Sat Oct 07 20:02:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,3674
2430,user_18316,True,Wed Oct 04 19:25:00 +0000 2017,@Delta my flight DL908 to Detroit got cancelled and no one told me. what now??,2431,
2137,Delta,False,Wed Oct 04 02:19:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,2136
1537,Delta,False,Mon Oct 02 15:19:00 +0000 2017,We're sorry about your damaged bag. Please DM us your confirmation number and we'll open a claim and help you further. ^DS,,1536
2570,user_99971,True,Thu Oct 05 03:35:00 +0000 2017,"@Delta why won't ur app let me check in, it just spins forever",2571,
3861,Delta,False,Sun Oct 08 06:53:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,3860
2447,Delta,False,Wed Oct 04 20:24:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,2446
3090,user_89553,True,Fri Oct 06 09:55:00 +0000 2017,"@Delta I hit 25000 MQMs, when does my medallion status upgrade?",3091,
4522,user_82942,True,Mon Oct 09 21:27:00 +0000 2017,"@Delta where is my refund?? cancelled 2 days ago, still nothing. conf DL55210",4523,
3039,Delta,False,Fri Oct 06 06:56:00 +0000 2017,Delayed bags are frustrating. DM us your file reference and we'll check its status right away. ^AB,,3038
2551,Delta,False,Thu Oct 05 02:28:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,2550
4321,Delta,False,Mon Oct 09 09:43:00 +0000 2017,This is not the experience we want you to have. Please DM us what happened and your flight details so we can make it right. ^AB,,4320
3518,user_71259,True,Sat Oct 07 10:53:00 +0000 2017,"@Delta stuck at DTW bc DL4878 is delayed 120 mins, gonna miss my connection 😡",3519,
4080,user_21825,True,Sun Oct 08 19:40:00 +0000 2017,@Delta just missed my connecting flight in JFK because ur inbound was late. need to rebook,4081,
2670,user_92121,True,Thu Oct 05 09:25:00 +0000 2017,@Delta absolutely the worst experience today. gate agent in ORD was so rude,2671,
2416,user_43092,True,Wed Oct 04 18:36:00 +0000 2017,"@Delta shoutout to the gate agent in ORD who helped rebook me, went above and beyond 🙏",2417,
4800,user_88829,True,Tue Oct 10 13:40:00 +0000 2017,@Delta just missed my connecting flight in DTW because your inbound was late. need to rebook,4801,
4427,Delta,False,Mon Oct 09 15:54:00 +0000 2017,We understand missing a connection is stressful. DM us your confirmation number and we'll get you rebooked. ^RM,,4426
3634,user_94922,True,Sat Oct 07 17:39:00 +0000 2017,"@Delta stuck at ATL bc DL4122 is delayed 20 mins, gonna miss my connection 😡",3635,
3298,user_49037,True,Fri Oct 06 22:03:00 +0000 2017,"@Delta why won't your app let me check in, it just spins forever",3299,
3208,user_77458,True,Fri Oct 06 16:48:00 +0000 2017,"@Delta I can't check in online for flight DL4436, keeps saying error",3209,
2739,Delta,False,Thu Oct 05 13:26:00 +0000 2017,"Great question! You can find the full policy details on delta.com, and we're happy to help if anything's unclear. ^TL",,2738
3804,user_45552,True,Sun Oct 08 03:34:00 +0000 2017,@Delta my flight DL306 to BOS got cancelled and no one told me. what now??,3805,
4134,user_72871,True,Sun Oct 08 22:49:00 +0000 2017,@Delta how d oI upgrade to comfort+ on my ATL flight?,4135,
4345,Delta,False,Mon Oct 09 11:07:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,4344
1865,Delta,False,Tue Oct 03 10:27:00 +0000 2017,Thanks for being a SkyMiles member. Please DM us your SkyMiles number and the flight details and we'll check on those miles. ^RM,,1864
1832,user_52111,True,Tue Oct 03 08:32:00 +0000 2017,@Delta my JFK flight is showing delayed but the board says on time?? which is it,1833,
3337,Delta,False,Sat Oct 07 00:19:00 +0000 2017,Sorry you're having trouble checking in. Try the Fly Delta app first; if it persists DM us your confirmation number and we'll get you a boarding pass. ^AB,,3336
3603,Delta,False,Sat Oct 07 15:50:00 +0000 2017,Sorry for the trouble with your refund. DM us your confirmation number and we'll check its status for you. ^DS,,3602
3844,user_20633,True,Sun Oct 08 05:54:00 +0000 2017,hey @Delta my suitcase came off the belt in DTW completely damaged 😞,3845,
3440,user_62934,True,Sat Oct 07 06:20:00 +0000 2017,@Delta just missed my connecting flight in LGA because your inbound was late. need to rebook,3441,
2757,Delta,False,Thu Oct 05 14:29:00 +0000 2017,We understand billing issues are stressful. Please DM us your confirmation number and the charge details so we can review it. ^TL,,2756
4851,Delta,False,Tue Oct 10 16:38:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,4850
2889,Delta,False,Thu Oct 05 22:11:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,2888
4984,user_32097,True,Wed Oct 11 00:24:00 +0000 2017,@Delta what's the carry-on size limit for international?,4985,
1690,user_90513,True,Tue Oct 03 00:15:00 +0000 2017,flight DL3035 cancelled @Delta and the app won't let me rebook. help pls,1691,
2265,Delta,False,Wed Oct 04 09:47:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,2264
3403,Delta,False,Sat Oct 07 04:10:00 +0000 2017,Thank you so much for the kind words! We'll be sure to pass this along to the team. Safe travels! ^JK,,3402
1149,Delta,False,Sun Oct 01 16:41:00 +0000 2017,Let's get you boarded. Please DM your confirmation number and we'll pull up your boarding pass. ^JK,,1148
2831,Delta,False,Thu Oct 05 18:48:00 +0000 2017,Apologies for the delay to your travel plans. Send us a DM with your confirmation # and we'll check the next available flights. ^JK,,2830
1482,user_84700,True,Mon Oct 02 12:07:00 +0000 2017,"@Delta why won't ur app let me check in, it just spins forever",1483,
4133,Delta,False,Sun Oct 08 22:45:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,4132
3071,Delta,False,Fri Oct 06 08:48:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,3070
2050,user_92010,True,Tue Oct 03 21:15:00 +0000 2017,"@Delta ruined my DTW trip, disorganized and rude staff everywhere",2051,
1392,user_14631,True,Mon Oct 02 06:52:00 +0000 2017,flight DL3514 cancelled @Delta and the app won't let me rebook. help pls,1393,
4249,Delta,False,Mon Oct 09 05:31:00 +0000 2017,We can review your options. Please DM your confirmation number and we'll check change/cancel fees for your fare. ^RM,,4248
2203,Delta,False,Wed Oct 04 06:10:00 +0000 2017,Happy to help with your reservation. DM us your confirmation number and the change you'd like and we'll take a look. ^JK,,2202
3638,user_80232,True,Sat Oct 07 17:53:00 +0000 2017,"@Delta requesting a refund for the cnacelled JFK flight, this is my 3rd time asking",3639,
2105,Delta,False,Wed Oct 04 00:27:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,2104
4307,Delta,False,Mon Oct 09 08:54:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,4306
3434,user_59087,True,Sat Oct 07 05:59:00 +0000 2017,@Delta my LAX flight is showing delayed but the board says on time?? which is it,3435,
1443,Delta,False,Mon Oct 02 09:50:00 +0000 2017,So sorry to hear your bag didn't arrive. Please DM your file reference or confirmation number and we'll track it down. ^TL,,1442
4669,Delta,False,Tue Oct 10 06:01:00 +0000 2017,We're truly sorry about your experience — this isn't the standard we aim for. Please DM us the details so the right team can follow up. ^DS,,4668
2183,Delta,False,Wed Oct 04 05:00:00 +0000 2017,We're so sorry for the disruption. Please DM us your confirmation number and we'll look at rebooking options right away. ^AB,,2182
